abs_latitude,median,lo,hi
56.36241610738254,0.6269899438346049,0.6147391563788238,0.6400445440082901
56.7626476510067,0.6256599559581909,0.6133524740708814,0.6388245085695029
57.16287919463086,0.6243364779387214,0.6119343456311324,0.6375852340366907
57.56311073825503,0.6230167106056812,0.6105275604788215,0.6363425781525284
57.963342281879186,0.6216923006828086,0.6091124553802543,0.6350950429024801
58.363573825503344,0.620369410453776,0.6077129583166845,0.6338664301042233
58.76380536912751,0.6190534018157403,0.6063203043384832,0.6326445905215596
59.16403691275167,0.6177259597722495,0.6049214746174394,0.6314041873349612
59.56426845637583,0.6163936007673305,0.6035385161164529,0.6301537841453956
59.96449999999999,0.6150567436328134,0.602129166148549,0.6289160665391168
